id,title ,image_link ,country ,years ,director_description,leader,star ,description,tags,imdb,language,time_length,
1,听见你的声音 너의 목소리가 들려,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p1999030273.jpg, 韩国,2013-06-05(韩国),赵秀沅,"['李宝英', '李钟硕', '尹相铉', '李多熙', '金海淑', '郑雄仁', '尹朱尚', '郑栋焕', '金光奎', '金秉玉', '金佳恩', '崔星俊']",8.6,"
                                　　高中生朴修夏（李钟硕 饰）看别人的眼神就可以读懂他们的内心，这种能力源于十年前的一桩车祸杀人案。幼年朴修夏和父亲被一辆大卡车撞倒，而卡车司机竟然起了杀人之心。朴修夏目睹了司机杀害父亲的过程，但因为年纪太小不能构成证词，而作为目击证人之一的张慧星（李宝英 饰）勇敢地出面作证。
                                    
                                　　时过境迁，张慧星成为了一名国选律师，但她一直为当年做出的那个选择感到后悔。而长大后的朴修夏，一直在寻找当年那个勇敢作证的姐姐，并发誓要好好守护她。随后学校里发生了一桩学生坠楼事件，朴修夏因此重遇张慧星，他却发现她与自己想象中的那个正义善良的律师形象大相径庭。朴修夏会就此失望而去吗？关于拥有读心术的超能力少年和国选律师的故事，就此展开。
                        ",剧情/爱情/奇幻,https://www.imdb.com/title/tt3141190, 韩语,
2,半泽直树2 半沢直樹2,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2610225002.jpg, 日本,2020-07-19(日本),福泽克雄,"['堺雅人', '上户彩', '井川遥', '贺来贤人', '今田美樱', '尾上松也', '柄本明', '古田新太', '市川猿之助', '北大路欣也', '香川照之', '及川光博', '片冈爱之助', '池田成志', '山崎银之丞', '角田晃广', '今井朋彦', '粟岛瑞丸', '土田英生', '小久保寿人', '加藤啓', '丸一太', '持田将史', '户次重幸', '益冈彻', '井上芳雄', '南野阳子', '山根基世', '筒井道隆', '江口德子', '西田尚美']",9.4,"
                                　　创下日本平成年代收视奇迹的电视剧《半泽直树》续作。
                                    
                                　　本作的故事将承接前作，从半泽被调往东京中央证券任营业企划部长开始。某天，东京中央证券接到了一桩巨额交易。一家大型IT企业企图动用1500亿日元进行恶意收购。这笔交易的规模创造了东京中央证券交易史上的新纪录。此时的半泽还不知道一场新的同银行之间的斗争即将拉开大幕……在新的岗位上，半泽能否继续迎难而上，化解各种难题与阻碍，对那些百般刁难的对手能否再次“加倍奉还”？！
                                    
                                　　本作原作为作家池井户润的半泽系列小说中的《迷失一代的逆袭》与《银翼的伊卡洛斯》二作。
                        ",剧情,https://www.imdb.com/title/tt12902364, 日语,
3,圣女的魔力是万能的 聖女の魔力は万能です,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2629077857.jpg, 日本,2021-04-06(日本),井畑翔太,"['石川由依', '樱井孝宏', '江口拓也', '小林裕介']",6.7,"
                                　　讲述被圣女召唤仪式召唤到异世界的OL小鸟游圣，却没有被认作为“圣女”，于是作为普通人在异世界生活下去的故事。
                        ",,, 日语,
4,终极笔记,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2628058192.jpg, 中国大陆,2020-12-10(中国大陆),邹曦,"['曾舜晞', '肖宇梁', '哈妮克孜', '刘宇宁', '范明', '刘雪华', '成方旭', '刘昱晗', '万沛鑫', '王劲松']",8.5,"
                                　　根据南派三叔原著小说改编的爱奇艺自制剧集《终极笔记》讲述了自云顶天宫事件之后，吴邪刚刚从三叔处得知西沙海底的隐情，以及战国帛书与老九门的恩怨，随即收到了两盘来自张起灵的录像带。为了进一步揭开事情的真相，他追寻着录像带中支离破碎的线索来到青海，却陷入了更深的谜团，自此一路历险不断。
                        ",剧情/奇幻/冒险,https://www.imdb.com/title/tt13624722, 汉语普通话,
5,独活女子的推荐 ソロ活女子のススメ,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2636889191.jpg, 日本,2021-04-02(日本),及川博则,"['江口德子', '小林树奈子', '涩谷谦人', '大塚明夫', '佐佐木春香']",8.3,"
                                　　该剧改编自朝井麻由美的同名随笔作品，以“享受单身生活”为主题，江口饰演探索“单身活”的出版社员工五月女恵，“单身活”意为“积极地享受个人时间的活动”。在剧中五月将只身一人去到各种地方，享受珍贵的个人时间。
                        ",剧情/爱情,https://www.imdb.com/title/tt14180772, 日语,
6,今生是第一次 이번 생은 처음이라,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2502013123.jpg, 韩国,2017-10-09(韩国),朴俊和,"['李民基', '郑素敏', '朴秉恩', '李絮', '金玟锡', '金佳恩', '金秉玉', '黄锡晶', '金善映', '金应洙', '尹斗俊', '尹普美', '文喜京', '尹素熙', '金旻奎', '李清娥']",8.5,"
                                　　该剧以“30代未婚青春”为主题，讲述了买不起房的年轻世代们在实际生活中遭遇的故事。只有房子玄关所有权的房奴南世熙（李民基 饰），他在受尽各种委屈后，跟一辈子都买不起房的露宿者尹智好（郑素敏 饰）相遇。两人在一起入住同一间房子之后，逐渐开始产生爱情火花 。
                        ",剧情/爱情,https://www.imdb.com/title/tt7278588, 韩语,
7,斗破苍穹 第四季,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2633789069.jpg, 中国大陆,2021-03-28(中国大陆),赵丙乐,"['张沛', '黑石稔', '冯骏骅', '杨梦露', '陈奕雯', '鬼月', '谢添天']",,"
                                　　萧炎为唤醒老师药老，来到帝都参加炼药师大会，却因过人实力而被意图不轨的敌人暗算。危急关头，萧炎力挽狂澜成功夺冠，维护了加玛帝国荣誉。解开心结的萧炎，迎接即将到来的三年之约……
                        ",动作/动画/奇幻/冒险,, 汉语普通话,
8,犯罪心理 第十五季 Criminal Minds Season 15,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2630074847.jpg, 美国,2020-01-08(美国),格伦·卡肖,"['马修·格雷·古柏勒', '克斯汀·范奈丝', '亚当·罗德里格兹', '乔·曼特纳', 'A·J·库克', '爱莎·泰勒', '丹尼尔·海尼', '帕姬·布鲁斯特']",9.2,"
                                　　CBS正式宣布续订「犯罪心理」第15季，并确定这部将是该剧系列的最终季！！
                        ",剧情/悬疑/犯罪,https://www.imdb.com/title/tt9597726, 英语,
9,离婚活动 リコカツ,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2640890677.jpg, 日本,2021-04-16(日本),坪井敏雄,"['北川景子', '永山瑛太', '高桥光臣', '白洲迅', '大野丝', '田边桃子', '中田久留美', '松永天马', '中山麻圣', '松川星', '菅原卓麿', '池田大', '吉田涼哉', '柴田勇贵', '夏野琴子', '平岩纸', '宫崎美子', '酒向芳', '三石琴乃', '佐野史郎']",8.1,"
                                　　北川景子、永山瑛太将在新剧《离婚活动》中扮演夫妻！该片描绘了一对“零交往”就快速结婚的夫妻，他们新婚后很快就想离婚，但却无法向周围的人提出，于是开始了往离婚方向的行动。
                                    
                                　　北川饰演在现代自由家庭中成长的时尚杂志编辑·水口咲，永山饰演在严格的家庭中成长的空中救援队王牌队员·绪原纮一。该剧将于4月在TBS开播！
                        ",爱情,, 日语,
11,攻壳机动队 第一季 攻殻機動隊 STAND ALONE COMPLEX,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p1993326737.jpg, 日本,2002-10-01(日本),神山健治,"['田中敦子', '大川透', '家中宏', '山寺宏一', '桧山修之', '玉川纱己子']",9.6,"
                                　　《攻克机动队》动画TV版，分2季。
                                    
                                　　第一季描述：公元2030年，经历了4次世界大战的世界面临更严峻的挑战。随着人类义体化等科技的不断发展，犯罪行为也日渐离奇复杂。为了解决这类案件，日本内务省的直属部队——公安9课，这个对外不存在的特种部队，在队长草薙素子的带领下向恶势力发起制裁。而面对公安9课的，是高度发达的科技下创造的案件、权力政治斗争的阴谋、与以笑脸男为代表的Stand Alone Complex犯罪。
                                    
                                　　第二季故事发生在笑脸男事件结束后，公安9课面对了新的敌人，自称“个人的11人”的反政府武装组织开始了计划周密的犯罪，其背后牵扯的战争难民问题更令整个社会的矛盾激化。面对政府与犯罪分子带来的压力，草薙素子再次带领公安9课出动。
                        ",动作/科幻/动画/惊悚/犯罪,https://www.imdb.com/title/tt0346314, 英语 / 日语,
13,西南联大,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2539266159.jpg, 中国大陆,2018-11-07(中国大陆),徐蓓,"['程贺南', '裴宜理', '马勇', '吴宝璋', '余斌', '杨苡', '刘缘子', '张道一', '潘际銮', '李红英', '闻黎明', '杨振宁', '闻立雕', '郑晏', '伯乐波斯', '艾伦·麦克法兰', '吴庆宝', '吴大猷', '唐绍明', '王汉斌', '余丹', '巫宁坤', '郑哲敏', '王希季', '李忠', '关英', '罗振诜', '郑敏', '彭珮云', '孙亮', '方堃', '查平', '戴景贤', '龙绳德', '和丽琨', '李少龙', '谢本书']",9.4,"
                                　　系列纪录片《西南联大》由徐蓓导演，由云南省委宣传部与中央新影集团联合出品，一共5集，每集52分钟，分别为《八音合奏》《刚毅坚卓》《大学之大》《火的洗礼》《嘉荫长留》。当晚展映了第一集《八音合奏》以及第五集《嘉荫长留》，讲述了西南联大由清华、北大、南开联合组建，“八音合奏，终和且平”的历史故事，展现和解读这所大学所具有的永恒魅力和精神力量。
                        ",纪录片,https://www.imdb.com/title/tt11102866, 汉语普通话,
14,"我们的父辈 Unsere Mütter, unsere Väter",https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2182571149.jpg, 德国,2013-03-17(德国),菲利普·卡德尔巴赫,"['汤姆·希林', '沃尔克·布鲁赫', '卡塔琳娜·舒特勒', '米里亚姆·斯坦因', '路德维格.特内普特', '马克·瓦斯科', '亨丽埃特·李赫特-罗赫', '戈茨·舒伯特', '希尔德加德·斯罗德', '克里斯蒂安娜·保罗', '西尔维斯特·格罗特', '艾琳娜·莱辛', '卢卡斯·格雷戈霍威茨', '马克西姆·梅米特', '约翰娜·加斯多夫', 'Peter Kremer', '特里斯坦·皮特', '大卫·齐梅尔席德', '乔尔·巴斯曼', 'Anne Diemer', '卡瑞娜·普拉赫特卡', '萨缪尔·芬齐', '朵卡·格莱拉斯', '柏恩德·麦克·莱德', '马克·哈洛夫', '缇诺·麦威斯', '安东尼奥·万内克', '本杰明·特林克斯', '路德韦格·布洛克伯格', '马丁·布鲁赫曼', '凯·迈克尔·米勒', '托马斯·阿诺德', 'Jan Niklas Berg', 'Martin Hentschel']",9.6,"
                                　　1941年，德军准备入侵苏联，德国男青年Wilhelm和他的弟弟Friedhelm响应希特勒的号召应征入伍，即将奔赴前线。女青年Charlotte立志为国家服务，成了一名女护士，也将前往战场救助伤员。女青年Greta美丽活泼，歌声动人，她希望有朝一日成为一名女歌星。她的情人是一个犹太人Viktor，他是一名裁缝的儿子。五人是最好的朋友，他们在启程的前夜载歌载舞，喝酒庆祝，约定圣诞节再相聚。
                                    
                                　　分离之前，他们都是意气风发的年轻人；分离之后，他们的命运便和这场战争紧紧联系在一起。对于这一辈的德国人来说，这是他们的父辈、他们的母辈对于这场战争的记忆。
                        ",剧情/爱情/历史/战争,https://www.imdb.com/title/tt1883092, 德语,
15,传闻中的陈芊芊,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2602398693.jpg, 中国大陆,2020-05-18(中国大陆),查传谊,"['赵露思', '丁禹兮', '盛英豪', '周紫馨', '权沛伦', '陈名豪']",7.5,"
                                　　母胎单身七流编剧陈小千呕心沥血写了一部古装题材大剧，原可顺利开机，却因为演员韩明星对剧本感情戏质疑过多而崩盘。愤懑难平发誓要证明自己能力的她，意外卡进了自己的剧本，变身花垣城地位尊贵但恶评满满的三公主。原本一个活不过三集 的小女配，为了活命开编剧副本，逆转荒唐人生，在不懂套路的犬系少城主韩烁和人设完美外貌满分的花垣城司学裴恒之间，最终学会爱与成长。
                        ",喜剧/爱情/奇幻/古装,https://www.imdb.com/title/tt12299432, 汉语普通话,
16,天桥上的魔术师 天橋上的魔術師,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2636706728.jpg, 中国台湾,2021-02-20(中国台湾),杨雅喆,"['庄凯勋', '孙淑媚', '杨大正', '朱轩洋', '宋柏纬', '王渝屏', '巫建和', '陈如山', '温贞菱', '万芳', '郑有杰', '初孟轩']",8.7,"
                                　　你的梦想是什么？如果真心想要，就会成真。有一天，西门町天桥上出现一名魔术师，从此商场里每个角落都出现了神秘魔幻的变化。
                                    
                                　　改编自吴明益同名小说，金马得奖导演杨雅喆指导。2月20日起，周周上线。
                        ",剧情/奇幻,https://www.imdb.com/title/tt14238838, 汉语普通话 / 闽南语 / 客家话,
17,我可能不会爱你 我可能不會愛你,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p1376142476.jpg, 中国台湾,2012-06-16(中国大陆),瞿友宁,"['林依晨', '陈柏霖', '王阳明', '陈匡怡', '陆明君', '黄志玮', '孟耿如', '林美秀', '罗北安', '应蔚民', '殷琦', '金士杰', '李维维', '余函弥 Bonnie', '许豪恩', '曾之乔', '马囡', '谢宇威', '余昱纬', '余怡萱', '刘引商', '张萍萍', '周丹薇', '马世莉', '安唯绫', '丫子', '蔡昌宪', '曾威豪', '刘以豪', '马念先', '林宗仁', '陈文彬', '刘晓忆', '方炯镔', '刘子绚', '万芳', '任淇', '富富', '徐宛铃', '林志儒', '瞿友宁', '林政逸', '陈奕达', '季芮彤', '篠崎翎榕', '朱丽君', '游家玮', '荣忠豪', '杜俊伟', '丸子', '单承矩', '张家云', '王恩德', '江明娟', '柯逸华', '黄熊金盆', '陈罗蜜欧', '沈炜竣', '宜萱老师', '邱彦翔', '励政达', '詹乃蓁']",8.9,"
                                　　《我可能不会爱你》2011年在台湾播出取得了傲人的收视率，位列2011年台湾偶像剧收视率排行版第一名。
                                    
                                　　程又青（林依晨 饰），百货公司鞋区区长，交过几个男朋友、伤心、伤身又伤情。李大仁（陈柏霖 饰），是航空公司的地勤督导，年轻有为，脾性佳，不耍酷，孝顺老妈，疼爱老妹。两人从高中起就互相看不顺眼的，却阴错阳差的一直在一起，成为一对不谈恋爱的好朋友。大仁曾对又青说过，我可能不会爱你，换来了她一句谢谢，感激不尽。在又青三十岁当天天，两人打赌三十五岁前谁先结婚，另一个就要准备十万元的红包。当大仁交了个小女友，又青潜意识地醋意大发，焦虑、烦恼。此时迷途知返的前男友丁立威（王阳明 饰）突然出现重获又青芳心并一举求婚成功。双方的另一半都很介意他们这样的“好朋友”关系，但他们坚持真的只是“永远的好朋友”。世界上真的存在单纯的男女友情吗，那为什么会有异样的感觉？
                        ",爱情,https://www.imdb.com/title/tt2473942, 汉语普通话,
18,不能结婚的男人 結婚できない男,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2155118670.jpg, 日本,2006-07-04,三宅喜重,"['阿部宽', '夏川结衣', '国仲凉子', '塚本高史', '尾美利德', '三浦理惠子', '高岛礼子', '樱', '高知东生', '草笛光子', '不破万作', '龙雷太', '三津谷叶子', '西尾浩行', '立花彩野']",8.9,"
                                    　　伴随着现代社会的越加成熟，晚婚现象越来越严重，独身主义者也越来越多。以前过了40岁还没有结婚的人会遭人侧目，现在则已经再平常不过。而随着这一现象的逐渐普遍，日本人少生孩子或者不生孩子，女性不再只能在家相夫教子，而是可以和男人们一起在工作上打拼江山。现今日本社会已经面临这一翻天覆地的变化，这也成为了新时代日本人的课题。
                                        
                                    　　本剧就是讲述独身主义的主人公，最终怎样走向结婚的道路。
                                        
                                    　　阿部宽扮演的主人公桑野信介是一个广受好评的室内设计师，但工作能力极强的他性格却不太合群。虽然因为英挺的外表和能力很受女性欢迎，但和信介交往有了认识之后，女性们往往会因为她怪僻的性格而离开，这么多次以后，让信介变得认为恋爱、结婚根本没有必要，决定干脆抱独身主义，但实际上信介内心是寂寞的。随着时间的推移，信介身边先后出现了对他产生不小影响的女性，这三个人都是优秀、独立且出众的现代女性，...
                            ",喜剧,https://www.imdb.com/title/tt1252621, 日语,
19,汉武大帝,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2374992370.jpg, 中国大陆,2005-01-02(中国大陆),胡玫,"['陈宝国', '焦晃', '归亚蕾', '陶虹', '杨童舒', '林静', '沈保平', '杜淳', '宋晓英', '马少骅', '张世', '苏小明', '李乐']",9.2,"
                                　　平定了七国之乱，汉景帝(焦晃 饰)着手解决王国问题，削藩以加强中央集权。治国有方的汉景帝沿用了黄老的无为而治，然而刚刚稳定的西汉王朝面对强大的匈奴入侵，不得不忍辱负重，通过和亲来维持边境安全。景帝去世后，年少的汉武帝刘彻在其有心计的母后王氏的精心策划和拉拢众人下被推上皇 位。汉武帝一登基就展现出与以往君王不同的气魄和才智，广开言路，寻觅贤臣，实行改革。在其父文景之治奠定的基础下，汉武帝（陈宝国 饰）不断拓展着西汉的基业，在挫折和困难中展现着不断成长的帝王气魄，并且在皇后卫子夫(林静 饰)之弟卫青(陆剑民 饰)的帮助下对匈奴数十年讨伐赶出中原，一扫以往的民族耻辱。在刘彻的铁腕统治下，西汉达到了一个前所未有的盛世。
                        ",剧情/历史/古装,https://www.imdb.com/title/tt4050958, 汉语普通话,
20,走向共和,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2328449064.jpg, 中国大陆,2003-04-12(中国大陆),张黎,"['王冰', '吕中', '马少骅', '孙淳', '李光洁', '孙宁', '徐敏', '郑天庸', '戈治均', '廖丙炎', '张洪睿']",9.7,"
                                　　19世纪末到20世纪初，这当中的二三十年说短不短说长也不长。对于中国，则是风云变化的几十年。在这当中，中国自二次鸦片战争后，又经历了洋务运动、甲午战争、戊戌变法、辛亥革命、二次革命等。其中，中国结束了清朝的统治，走向了民国；新思潮开始传来，旧制度渐渐走向衰退。千疮百孔的中国也正向着更光明的明天前进着。
                                    
                                　　在这二三十年的历史河流中，留下了许多亦正亦邪的人物，慈禧太后（吕中 饰）、李鸿章（王冰 饰）、袁世凯（孙淳 饰）、孙中山（马少骅 饰）等他们被记载在历史课本里，和中国的历史相挂钩。借由这部剧，让我们再回顾一下那个时代，那个风起云涌变化万千的时代。前路虽然艰辛，但我们也正一步步向前迈进。
                        ",剧情/历史,https://www.imdb.com/title/tt1841462, 汉语普通话 / 英语 / 日语,
