"
                    2017-03-22
                ",花落  思量错,玩陶土这段后来被人们相继效仿
"
                    2008-01-10
                ",老鸡｜扶立,玩泥巴由此盛行
"
                    2018-01-29
                ",橘猫爱吃鱼,黛米摩尔短发好漂亮，做陶器那段的经典乐曲让人神往
"
                    2006-05-02
                ",安东妮,这种电影为什么会极副盛名
"
                    2018-03-02
                ",江湖骗子,超越生死、至死不渝的爱情，帕特里克.斯威兹和黛米.摩尔在这部影片中的经典吻戏被选为好莱坞电影史上“最浪漫爱情时刻”真是实至名归。
"
                    2007-10-07
                ",结球,我喜欢巫婆
"
                    2018-03-02
                ",般若儿,编剧的脑洞很大，导演的节奏掌握也很棒，最重要的是男女主的颜值也都在线，他们的爱情也很让人感动，那个黑人灵媒也很有趣，推荐大家去看。
"
                    2007-03-03
                ",眠去,女人的短发很漂亮
"
                    2006-02-13
                ",影志,没想到竟如此好看，还以为多老派！
"
                    2019-11-29
                ",夢俠沈星丹,"全世界为人鬼情未了落的泪流向并汇聚成太平洋, Lonely rivers flow to the sea  to the sea ,  深深太平洋底深深伤心"
"
                    2017-03-22
                ",爱情海,我一直以为只有中国才会拍这种剧情，很不错，音乐也很经典。
"
                    2016-05-18
                ",冰红深蓝,【豆瓣1500部纪念】1.部分设定存在漏洞，但情深意切，特效出众，最终仍能使观众相信这个亦真亦幻的视域。2.乌比·戈德堡演技出彩，灵媒角色的喜剧效果成为爱情悲剧的极佳调剂。3.陶艺场景浪漫迷人，陶器形状也暗含性爱象征。4.节奏张弛得当，娱乐之外更具教育意义——对天堂与地狱的具象化。（8.0/10）
"
                    2011-09-30
                ",阿Q,"這部影片的題目叫做...""經典"". 所謂經典就是, 無論時代場合心情, 進入其中就一定能獲得感動. 以如今別出心裁的各種構思, 片中的笑點淚點其實是老生常談, 但就是能做到讓人笑中有淚, 人變得單純, 眼神變得清澈, 靈魂得到洗禮...有點拔高. 不過大概就是這麼個意思, 看了一部好片的享受感."
