"
                    2018-05-01
                ",哼哼.floweray,"刮风这天我试过握着你手
但偏偏雨渐渐大到我看你不见
还要多久我才能够在你身边
等到下雨那天也许我会比较好一点从前从前有个人爱你很久
但偏偏风渐渐把距离吹得好远
好不容易又能再多爱一天
但故事的最后你好像还是说了再见
"
"
                    2011-12-17
                ",桃桃林林,真是一场离奇的爱情啊
"
                    2017-06-11
                ",probe,充溢着日式纯情电影的煽情套路手法，互相暗恋这类日式老套意淫真腻味啊，实在无感了。明明人鬼恋，非要编成穿越也实在牵强而无意义。倒是中村狮童的闷骚怯弱的形象是挺适合这个角色，雨季恋家的氛围也挺适合影片主题
"
                    2018-01-22
                ",风满蜃气楼,故事3.5，但氛围不错。夏天正式来临之前的漫长梅雨季大概是一年之中我最喜欢的时节了。正太可爱，结子姐姐好看，片尾曲居然是《花》。
"
                    2009-08-14
                ",韩咬咬,无论生活多糜烂，纯爱永远在心中。
"
                    2008-02-17
                ",掀桌超人｜2U4U,如果没有最后，只会给四星。中村狮童的颜真真接受无能。。。
"
                    2007-12-26
                ",Ragdoll™,穿越~！穿越~！
"
                    2008-12-31
                ",oceanheart,我想和你永远在一起，我不想让你爱上别的女人。妈妈，别离开我。还有，转过头，我明明可以选择另一种人生，可我还是选择了你，尽管知道不久后我将死去。难以想象，我哭得稀里哗啦。
"
                    2008-05-29
                ",清秋雨薇MOMO,我更喜欢《借着雨点说爱你》这个翻译
"
                    2012-09-04
                ",心经,( ⊙ o ⊙ )啊！
"
                    2006-02-18
                ",恶魔的步调,死去的人会去一个叫亚凯布的星球，雨季来临的时候，随着雨季回来随着雨季再离开。竹内结子的那颗志很有特色，算是美人志吗？未来闪影中登场过。中村狮童看起来很有特色...演佑司老师的是在无人知晓里演母亲的那个角色、觉得声音很奇怪的那个。（ykfan tid=641）
"
                    2021-03-07
                ",亲切的昊子,命中决定我再次爱上你，很奇妙的设定，尤其是两个视角下的爱情，不约而同又刻骨铭心，秋穗对泠的思念与珍惜，泠对秋穗的坚定和无悔，无不叫人动容。
"
                    2011-10-24
                ",汪金卫,日本感人纯爱奇幻电影。又温馨又感人又美好。感性的我被深深感动。如果离开的亲人都能够以这种穿越的方式回到我们身边，哪怕是很短的一段时间，让我们又能在一起互诉衷肠，那该多好！电影里的爱情就是我心所向往的，呵呵，很不切实际。可是，真的好幸福。泪流满面。只要相遇就能相爱。现在，很想见你。
"
                    2008-02-27
                ",沉歌,被剧透了
"
                    2010-03-02
                ",米粒,很独特的结局~
"
                    2021-01-07
                ",万颖Yvonne,挺虐的，这搁谁家谁受得了…
"
                    2010-02-27
                ",猫薄荷K,唯美～
"
                    2008-06-30
                ",ivy,纯美~~
"
                    2010-12-10
                ",君临梦飞,向日葵
"
                    2011-12-11
                ",Crazy Wen,原来是穿越的~
"
                    2007-05-09
                ",suki_1001,OK而已
"
                    2008-09-24
                ",德拉库拉拉,2008-9-24 0:18:41 8/8.1(1211) 整个过程内心很平静，在一半左右时，看着看着差点飙泪，可是就差那一点，终于没能更进一步
"
                    2010-07-21
                ",橘汁,没什么亮点，ost收了。
"
                    2011-10-08
                ",[已注销],细腻感伤的温情片
"
                    2011-05-21
                ",Lavender,"挺温馨的,喜欢片中大片的向日葵~"
"
                    2010-01-21
                ",蜜蜂,很美很舒服就对了。
"
                    2010-02-15
                ",白猫警长,电影名字应该改成《再爱你一次》。这片子在日本片中算很不错了。思来想去，这部片子还是值三星。
"
                    2013-10-18
                ",衡山路木村拓哉,完美生活
"
                    2010-09-08
                ",[已注销],竟然是穿越！
"
                    2010-10-19
                ",烟视媚行,干净而且美好
"
                    2007-07-30
                ",ccinn,流泪的亲子片啊
"
                    2012-05-23
                ",嘘嘘姐,如果让我选择，我也会这样选。。。
"
                    2009-10-17
                ",[已注销],很温暖干净的一部电影，原来中村狮童也有这么可爱的样子。竹内结子的样子长得有点像韩国人，孩子很可爱，我没有猜到这部电影的结局，但是这种意外的惊喜更让我觉得开心，又一部关于穿越未来的电影。
"
                    2012-06-16
                ",threet,"泪崩,神结局.找tv版收藏."
"
                    2010-09-16
                ",阿朽,爱情只需缘分二字
"
                    2006-06-20
                ",之弦,松谷卓的原声 太棒
"
                    2011-11-21
                ",沉默的若亚,童话版纯爱小清新
"
                    2013-05-15
                ",白发生,一切都是那样的纯净而自然，散发着静谧祥和的美感。
"
                    2007-12-09
                ",可乐,干净的故事...
"
                    2013-02-22
                ",双木临峰,非常恬静、舒适的风格
"
                    2012-11-19
                ",谢谢你们的鱼,影片满满的温馨感让一脸凶相的中村狮童都看起来温柔了不少，相比之下《新妈妈再爱我一次》真是一次相对拙劣的翻拍，把温情拍成了苦情，让演员装嫩演学生，给片中的穷主角住大别墅，所以国内的导演们一定要记住，动人的故事是靠合乎情理的情节堆积起来的。
"
                    2009-04-13
                ",从前有一只考拉,温暖的小电影。
"
                    2014-05-10
                ",msazhou,如果我的选择不一样的话，结局也会不同，但明知如此，还是义无反顾。
"
                    2008-03-18
                ",麦小白,电影到最后俨然成了部温情科幻片 我的意思是这的确是个相当不错的故事 竹内结子十分漂亮和纯洁好多次我都把她错当成了松隆子 而深入浅出的剧情也再一次证明小日本神乎其技的想象力和一旦“纯”起来比变态本性更叫人目瞪口呆的柔情。
"
                    2010-06-07
                ",哆啦哆啦,整部电影散发出一股雨后的清新
"
                    2010-07-22
                ",不勤劳的小院长,见过纯的 没见过这么纯的
"
                    2007-11-11
                ",有多远走多远,很一般啊
"
                    2010-01-12
                ",找了很久找不到,小男孩演得不怎么样。浓浓的温情小屋。
"
                    2007-12-15
                ",eieio,石原彰的多拉马几别扭
"
                    2012-12-01
                ",[已注销],三星全给小盆友，最后十分钟的解释再加半星
"
                    2012-09-20
                ",可乐哥哥,还是叫《大约在雨季》好点啊
"
                    2009-12-14
                ",PHDD,那片灿烂的向日葵啊
"
                    2010-05-19
                ",本无缰,止不住的眼泪，造孽
"
                    2009-02-28
                ",[已注销],温馨的感人，场景真美，结子真美
