"
                    2017-04-03
                ",阿津,人之将死时还能有一个知己，多么棒事情，打扮美美的老太太，淳朴的司机，一个温情的故事
"
                    2013-01-17
                ",水浒三国金刚,夕阳是晚开的花，夕阳是陈年的酒，夕阳是迟到的爱，夕阳是未了的情，古今多少事，最美不过夕阳红
"
                    2017-04-03
                ",飞进耳廓的飞蛾,两位主演精湛的演技使整个故事更加温情  更加深入人心 
"
                    2012-10-18
                ",纪月航,故事并不出色，但那种复古的摄影配乐以及两位戏骨的精湛演技却让故事温情脉脉，让我们微笑流泪。ps：1.牵手那一刻 心都化了 2.摩根爷爷的笑太贱了
"
                    2014-07-25
                ",米粒,传说中那种“什么都没发生”的文艺片，其实以最细微的手法暗示了许多50年代以后美国黑人民权运动的发展变化。不紧不慢地配着南方优美的景色和80年代的汉斯寂寞（是的，是他！），影片的气质就像里面的杰西卡坦迪一样优雅。两位主演一位80一位50，都各自从50演到80。。。摩根弗里曼二十年没变
"
                    2017-04-02
                ",(๑⁼̴̀д⁼̴́๑),霍克是一个非常善良淳朴的男人，他知道自己不被接受，并没有把不快放在心里。相反地，他处处关心戴茜的生活，也慢慢了解戴茜坚守原则的执著性格。戴茜对霍克的排斥开始慢慢消融，直至几年间她终于发现，霍克是一个很值得信赖的朋友
"
                    2017-04-03
                ",半城风月,和有趣的人一起过有趣的生活。时髦老太太和黑人司机的互动很暖啊。
"
                    2017-04-03
                ",徐伊景,可以再进一步的哈哈哈哈哈哈
"
                    2013-11-28
                ",Panda的阴影,我是有多久没看这种故事虽然平淡、但生活感十足、温情十足的电影了？这也是我看到这部奥斯卡最佳影片很快就喜欢上的一个原因。很好奇，麻将什么时候跑到美国去了；更好奇，他们的麻将打法和说法是如何？弗里曼爷爷和杰西卡奶奶表演是真真的不错，但是我不是很喜欢霍克讲话的发音，说不上来的一种怪异。
"
                    2012-12-07
                ",新西兰孙小社,杰西卡坦尼通过出演此片而获得的奥斯卡最佳女主角真是当之无愧。犹太裔和非洲裔美国人在当年那个种族隔离的黑暗时代，是两个有代表性的族群，贝尔斯福德含蓄地批判了当时的不平等和三K党的恐怖，戴茜小姐和霍克黑仆纯洁的友谊、信任和相互依赖超越了爱情的俗套，我很喜欢这个设定。
"
                    2017-04-03
                ",可缓缓归矣,两位戏骨的演技真的很精湛
"
                    2017-04-03
                ",天秤座的胖子莹,暖暖的感情，好看
"
                    2017-04-03
                ",小雨沙沙地下,很喜欢片子里戴西夫人的高贵气质，剧情内容也很温暖
"
                    2019-02-28
                ",朝阳区妻夫木聪,说实话观感不如《绿皮书》，时间跨度没有那么明显，而且几乎都是碎戏堆积起来的，刚要进入就又跳到下一场了，感觉反而不是很流畅，老太太的态度前后转变也比较想当然。
"
                    2017-04-03
                ",红色的狐狸,平淡的情节，种族和地位的差异，老演员赞下
"
                    2013-12-16
                ",十个斗的眼窝浅,剧本本就有张力，又以情动人，怎能不被感动？种族歧视就是卖点，犹太老妪和黑人大爷，同坐一车已稀奇，何况是同一屋檐下，日久生友情。另一类的相濡以沫，是彼此发掘对方的好，忍受缺点，夸大优点。毕竟在人生的某个时刻，能找个唠唠嗑、聊聊天、说说话的人很难。
"
                    2012-09-02
                ",门门,小小的故事里看当时美国的种族问题。两位老演员的表演毋庸置疑。让人心里暖暖的。
"
                    2017-04-02
                ",吃货月,很温暖，虽然慢情节但是很有意思
