"
                    2008-07-17
                ",战国客,准确的说，《尼罗河上的惨案》《东方快车谋杀案》《阳光下的罪恶》一并都是“听”来的，是我通过听广播里每天连播的电影原音“看”的，很悬疑，很刺激，上译的配音也真是不错~~
"
                    2007-03-13
                ",老探戈,"——你这个臭不可闻的法国小人！
——比利时小人，太太。"
"
                    2012-09-17
                ",张熊熊,“她曾和拳王过招十五回合，拳王从此一蹶不振。”
"
                    2016-02-05
                ",water,这段埃及景色 真是美极了，童年记忆啊满满的
"
                    2007-07-11
                ",刃,Peter Ustinov演的波洛是最可爱的。可惜他本人完全吃饱闲着无事干，一直不遗余力批评中国政府，并且大力“关心”和“支持”中国的人权事业。
"
                    2012-09-09
                ",米粒,为什么推理小说拍成电影感觉就会衰很多，各种线索好像很刻意似的。波洛这个大衰神哈哈。你们这些脑残的凶手，看到波洛跟着也不改天杀！哼！
"
                    2007-10-23
                ",Andor-Genesis,看老版配音才够班！～
"
                    2013-09-16
                ",萨库拉,我喜欢这是一个关于真爱的故事，但是整个布局、推理、破案的过程都太(xiao)古(er)典(ke)了。
"
                    2008-07-04
                ",oceanheart,女人要的只是别人爱她。
"
                    2017-11-12
                ",康报虹,东方快车事件是将一群看似毫不相干的人联系在一起，而本片则是前者的背面，即每个人都有动机和机会。两种相反的逻辑使波洛系列更具连贯性：波洛经过前一事件之后，不放过每个嫌疑人，却走入了误区。电影放大了这一点，塑造了一个饱满的波洛形象，同时在珠宝和巨石段落的留白也让本片更添一抹神秘气息。
"
                    2008-11-16
                ",Columbo,彼得·乌斯蒂诺夫第一次出演波洛，之后还有五次，一共三部电影三部电视。剧情是毋庸置疑的经典，不过加入那条蛇的情节有点画蛇添足，而且导致在凶手萌生杀机的时间问题上存在矛盾。
"
                    2010-05-25
                ",迷🐘,"這個案件對現在的人來說不算難,偵探故事裏往往最沒可能殺人的人就是兇手."
"
                    2018-11-18
                ",乞讹,穷男主和富婆见面的那一段真的是天才：自从富婆闺蜜把男友介绍给富婆以后，闺蜜就被摄影机抛弃了，然后给了好几个富婆穷男主的脸部特写，那个眼波流转哦，大家都懂啦，接着导演一点不费口舌，直接切到富婆的叔叔从报纸上得知了富婆和穷男主的婚讯，太聪明了。还有埃及石柱那，无声胜有声——“要来了”
"
                    2017-08-13
                ",左胸上的吸盘,勉强及格，故事好，另有埃及古建可看，全片的光都给的太透了，好像生怕别人看不出来在布景里拍的，而且就电影里的这艘船来看，犯罪过程的时间条件似乎难以具备。上译的配音有加分，不然很可能看睡过去。米亚法罗演这种角色意外
"
                    2017-03-17
                ",mingjoyce,電影很棒，但是原著更好看！電影為了使得情節緊湊，刪去了小說中的一些角色。，情節也對應的加以了改變。建議喜歡電影的朋友，可以去看原著小說。
"
                    2009-01-29
                ",噗噗熊,"this mark is graded for the film only, which has nothing to do with the original fiction. the cinematic version has changed lovely Linnet into a mean girl who seems deserving her destiny. Moreover, some deleted foils are protrayed vividly in Christie's pa"
"
                    2017-03-17
                ",飞进耳廓的飞蛾,服装和场景都很漂亮 很不错的一部推理悬疑电影 对原著的适当改编也不显突兀 合情合理 总的来说  够经典了
"
                    2010-05-27
                ",千寻亿选,片中有个女人穿了一件大露背的裙子，对于当年还是初中生的我冲击力太大了
"
                    2012-10-22
                ",纪月航,慕名久矣，无奈小小失望。几场群戏很精彩，场面调度颇有章法，配乐虽少，却总能在剧情起承转折处，并结合人物表演，加深戏剧感，但几处过渡略显生硬，线索过于刻意，珍珠项链的问题也一掠而过，即使最后精彩的解密过程依然无法掩饰其不足。ps：女人要的只是别人爱她。
"
                    2018-04-14
                ",同志亦凡人中文站,个人最喜欢的一部阿加莎·克里斯蒂小说，电影改编得也非常成功。高潮迭起的三重浪，每死一个受害者都把悬疑推高一丈，最后以酣畅淋漓的集中推理一次性解开谜团，看得过瘾极了！
"
                    2017-03-17
                ",半城风月,剧情很棒，紧张刺激也有高智商的推理。不过原著更好看，电影把一些细节删掉了。
"
                    2017-03-17
                ",君子世无双,早期改编比较成功的推理电影，演技到位，角色塑造的很成功。
"
                    2018-01-07
                ",完颜穆尔登格,"我对白人的相貌是：开始的坚决不接受>视觉被侵略后觉得挺好看>看多了觉得果然还是真难看。这部电影是小时候看的，那时候觉得里面的演员简直都是丑八怪。
印象比较深的几幕好像有1骑鸵鸟来着 2前男友泡上有钱女友，俩人一起欺负前女友。
其实整个故事都记忆犹新呢，这电影看来又要翻拍了，不介意再看。"
"
                    2017-03-17
                ",(๑⁼̴̀д⁼̴́๑),"是情杀？是仇杀？真相永远躲不过大侦探波罗的双眼。
"
"
                    2014-06-28
                ",M好きだ,可以说这是我第一部接触推理小说改编电影的经典名著了——那个时候不知道阿加莎，不知道什么叫推理小说，不喜欢看外国电影——感觉他们长得好奇怪——但是这部片子我却深深记住了最后的凶手手法，最后的破案过程，以及看过之后我的震惊！想不到若干年后我成了阿婆的终极粉丝，与侦探小说结下不解之缘…
"
                    2017-03-17
                ",徐伊景,还是觉得改编之后差了点味道，但剧情是真不错，看得我一颗心一直吊着。
"
                    2018-11-18
                ",鸡,洛伊斯真的很美 真目光无法移开，活脱脱就是贵族小姐啊贵气逼人。不过还是比较喜欢米亚法罗，真是喜欢这种文秀雅致灵气十足的气质！其实开头就猜到谁是凶手了，不过听侦探逻辑推理过程真是享受啊
"
                    2017-03-17
                ",可缓缓归矣,特别优秀的一部电影，改编的特别好
"
                    2013-11-21
                ",范克里夫大尉,“您这个肮脏的法国小人！”“比利时小人，太太。”
"
                    2008-08-21
                ",科学少年猫煮锡,根据阿婆同名经典推理小说改编，上世纪80年代在中国有巨大影响。
"
                    2012-06-23
                ",西莫洛托,"""The Greatest wish of women, is to inspire love."""
"
                    2008-07-17
                ",彌張,上译配的绝美！
"
                    2018-11-08
                ",孟浪,侦探片的难点是编导必须使得银幕外的观众得到的信息与电影中的侦探得到的信息一样多，这样才能使观众与侦探有同等的破案机会。无疑，此片确实做到了这一点。影片一开始就把大侦探菠萝放在故事的发展之中，并让其自始至终都参与到整个事件中去，这样，编导就可以借助菠萝不漏痕迹地把观众引入思考与分析，并最终推理出意料之外的结果。不过，群像式电影也有不好之处，角色太多，断案又长，很容易让人看得枯燥乏味。
"
                    2011-07-26
                ",Lycidas,百看不厌。20180531重看，服装真的美，以前小姐姐全都那么瘦好看死了。
"
                    2017-03-17
                ",蒜蓉花甲,嗯，我也觉得有些线索稍显刻意。不过总体来说，还是挺不错的。
"
                    2016-11-05
                ",Morning,英国这一班演员演戏真是本分，完全融入故事里，侦探当真是技压全场，那股睿智加幽默的分寸，非常到位。在改编上，一半时间铺垫，另一小半时间演绎，最后一小半时间叙述案情和升华，厉害的结构。
"
                    2007-03-17
                ",#瞬间收藏家#,与东方快车谋杀案正好相反……译制片的经典。2016.10.6爸妈是很久以前在电影院看过，我是在电影录音剪辑听过：我们都忘了最后凶手是谁23333
"
                    2018-04-03
                ",赱馬觀♣,波罗探案的受害者为何总在招群恨而非蒙深冤？首先当然是技术因素：群恨才有群疑，才难以猜出真凶。然后在道德层面上只有招恨甚至该死，才可避免观众移情，从而与侦探故事理智逻辑间离愉悦的大方向主基调保持情绪一致。如颠覆此规律，玩什么千古奇冤天妒红颜，解谜与真相就成为情绪抵触互相拆台的敌人。
"
                    2018-11-18
                ",穿靴子的猫,20181118 #CCTV6 演员还是这个美。改编大概气不过美女配老头，这里改了鸳鸯谱。总觉得这版配音不是最早那一版，后加的字幕也是错漏百出。
"
                    2010-07-25
                ",林愈静,"2010.7.25
《尼罗河惨案》又是一部精致的大片
像这种人物繁多，关系复杂的推理片，对导演是考验，对观众也是考验。
导演需要把人物交代清楚，靠名字是不行的，和小说一样，通篇看下来，我几乎一个人物也没记住
但情节搞的很清楚，这就是导演的功力---当然，也有我自己的记忆能力。

转换了很多场景，埃"
"
                    2008-04-03
                ",littletwo,小时候看的，当时觉得好可怕……
"
                    2017-03-17
                ",苏晓晓,改编很成功的推理电影
"
                    2006-08-09
                ",传说,"又名: 尼罗河上谋杀案 / 尼罗河谋杀案 / 尼罗河上的惨案

导演: 约翰·吉尔勒明 (John Guillermin)
主演: Peter Ustinov / Jane Birkin / Lois Chiles

上映年度: 1978
制片国家/地区: 英国
imdb链接: tt0077413

"
"
                    2014-09-26
                ",昏金暗玉,电影里的人物都是吃了不锁门的亏。阳关下旅馆房间罪恶不锁门，尼罗河船上不锁门，都导致关键的转折。特别买彼得·乌斯蒂诺夫的帐，不咄咄逼人的睿智和宽容。
"
                    2016-06-04
                ",Obtson,相比原著少了阿勒顿母子、科妮丽亚、范索普等几个较为关键的角色，瑞斯上校的追缉任务也被略去了，受制篇幅删减倒也精简凝练。在核心诡计之外，原著的另一精髓是房间位次编排（尤其是左舷、右舷），多次有效推理都来源于建构在此基础上的目击，可惜影片并未强化突出。
"
                    2018-07-15
                ",三千岁,世界三大推理小说家各有各的特点：阿加莎·克里斯蒂喜欢将任何一个人物都让他有作案动机，且皆出于世俗的目的，地点喜欢在游艇、火车、宾馆等人聚集的地方；松本清张则喜欢作案背后社会问题以及人性的探讨，柯南道尔在破案环节上面下足了功夫。这一部是标准的阿婆式段落，一个小时过去了，才有的第一次谋杀，但这一小时将各方人物背景交互式穿插交代，让我们对整个事件有了一个清晰的认识。大侦探波罗有着很经典的荧幕形象，推理电影永远比不上小说的魅力。
"
                    2018-11-18
                ",ShrikeKeats,CCTV6佳片有约，译制片，不是从开头看的，大概播了30分钟后才看的吧。好像没什么配乐，有时安静的一点声音也没有，尤其在柱子上的巨石差点砸死主角时安静了好久，脚步声都没有，一度怀疑是不小心按了静音还是影像损坏了，后来想想大概是营造危险即将发生的紧张氛围吧。第一次看玛吉年轻时候的戏啊。服装妆容都很精致。也看过好几本阿加莎的小说，不过最出名好像都没看（东方，无人和这部都没看书），好像马普尔小姐破案的故事我看的比较多。
"
                    2012-05-22
                ",风的匣子,之前好像看过，不错，每个人都有杀人动机，最没有作案可能性的两人却是最终杀手。关于波罗国籍的桥段笑屎人了， ——你这个臭不可闻的法国小人！ ——比利时小人，太太。
"
                    2017-11-04
                ",阿暖,支线交代得不是很清楚，主要亮点可能还是原著和演员。很喜欢神庙的几场戏，心怀鬼胎的众人不过身如蝼蚁。服装好看，想去埃及旅游。
"
                    2021-04-04
                ",二册的眼镜,"看过Mia Farrow的《罗斯玛丽的婴儿》再加上这一部，感觉她好适合演极端角色，有的脆弱无助，有的又刚韧得可怕。
富婆树敌太多，应该花大价钱雇佣侦探和保镖，其他都是虚的。"
"
                    2018-11-19
                ",平纸,成功的改编，服道太优秀，笑点也恰到好处。整体比较轻松明快的氛围和现在疑云重重压抑到不行的基调对比起来就会觉得类型的思路有点故步自封了。
"
                    2012-05-12
                ",宅拾叁,仅仅因为原著牛逼就否认电影成功的人都是些大傻逼。四星半。
"
                    2011-03-29
                ",lanca,小时候被“惨案”两个字弄得完全不敢看，现在终于看完，爽。 经典破案系列，有一些镜头运用的真棒，尤其是45到47分钟的环境介绍镜头，案子也挺好，唯一遗憾的是，波罗真的不怎么帅啊
"
                    2021-03-08
                ",Η²,终于把儿时应该是在电视上看过的经典电影又看了一遍，虽然一些关系的合理性现在看来有些不通，但是在人物塑造，悬疑推理，自然风光，场景摄影（特别是神庙大石柱从有人到无人的转换）都堪称经典在70年代来说。片尾语放在现在也是通用的哲理，里面的美食美酒挺多，服饰环境美术都可以一睹70年代的风貌，电影已经从黑白片像现代彩色片的升级换代，人物的拍摄节奏更快，表演夸张，对白确很能懂，不知道是不是看的B站的色彩修复版，但是感觉已经直逼80年代很多欧美主流电影的制片成色了。喜欢剧中瘦瘦的那位上校，有气质很绅士 PS：喜欢夜里的酒店灯光，热闹的大厅，音乐，舞蹈，晚宴，就好像闪灵里的宴会
"
                    2010-04-30
                ",Anaの部屋。,又见George Kennedy~ 我好像不太哈侦探片。。我老觉得那Detective Paolo也太inquisitive了一点吧。。
"
                    2018-11-19
                ",violetta0029,我妈大学时看的电影。忘了那个博主说电影频道播这个电影，周末正好看。看过书，我竟然还记得凶手和细节，果然好书（我妈也记得）。在细节闪回时我就着了，再睁开眼gacki（瞎拼的)崩了lemon（也瞎拼的）也崩了自己，本剧完。
"
                    2018-11-18
                ",雪·法妮奥,在埃及见过船的本尊，哎麻真的不大，屏幕上看起来大的多了。
"
                    2021-03-25
                ",Panda的阴影,有名侦探波洛结伴同行，竟然还敢实施谋杀计划？能够给名侦探波洛下迷药，却不选择直接给他下毒药？能够迅速开枪杀死目击者，却不顺便多开一枪杀死名侦探波洛？……凶手真的是自讨没趣、自讨苦吃、自作孽不可活、有实力还作死！？—— -你这爱偷听的法国佬。-比利时，一个爱偷听的比利时人，先生。& -再见了，波洛先生。恐怕我得等到下次再听您讲您的那些案子了。-多遗憾哪，太太！我本想把我最近在东方快车上非凡的经历详细地告诉您。
"
                    2019-12-09
                ",小斑,这是我最喜欢的波洛。恰到好处的“猥琐”跟穷讲究，充分符合英国佬对法国佬的整体印象。但整体上呈现出“无攻击力的胖子”，凶手才敢在他眼皮底下公然犯案。这个故事的trick本身十分漂亮，但这部电影的节奏太慢了。阿婆是我不婚不育的初代启蒙，她故事的男人们，最像样的也就是波洛了。
"
                    2017-03-17
                ",红色的狐狸,不错的片子，个人喜欢这种悬疑推理的类型，就是有的线索太刻意了
"
                    2011-10-17
                ",私房歌,不仅是电影本身，就是中文配音也值得推荐。大侦探同志的配音相当出色，这水准现在上哪找去？
