"
                    2010-10-30
                ",malingcat,八公的主人，也在天堂的门口等了它很久吧。
"
                    2010-02-06
                ",汪拾叁,这真是漫长的一生啊，八公。
"
                    2010-02-14
                ",shu,Hachi就是爱一个人过一生了。
"
                    2010-02-05
                ",farmyra,动物是我的死穴...从头哭到尾..
"
                    2010-02-06
                ",神迦乐小舞,这是我所看过的关于狗狗电影最感人的一部，我想它的成功之处就在于将重点正确放至在了对Hachi内心的刻画上，而没有像其他一些影片文不对题，偏偏喜欢渲染一些多余人物的情感，很显然，主题对了，观影者自然而然会买单。
"
                    2010-02-10
                ",影志,“永远都不能忘记你所爱的人” 狗尚如此，人何以堪？5星给动情的真实故事。
"
                    2010-02-17
                ",Y,“等有一天它会给你捡球的时候，一定有什么特殊的理由” 八公用这种方式来告别了他的主人....
"
                    2010-02-06
                ",倪娜,被狗狗的一往情深击倒，和老公两个哭得稀里哗啦。今天抱着家里的狗亲了一天。
"
                    2010-02-09
                ",浑浊儿,"你要养狗,就不能当它是guest,十年可是一只狗的一辈子"
"
                    2010-02-07
                ",Kelly光。,"哭死啦...想去涉谷看看那尊雕像...by the way,那个帅老头我好喜欢...!!!"
"
                    2010-02-06
                ",sududu,纸巾抽到还剩最后一张
"
                    2010-02-21
                ",塔塔,这次不是拉布拉多，不是金毛，是默默无闻的秋田犬~在电影的最后部分我哭的稀里哗啦，意气风发的八公老了，脏了，以前不怎么喜欢他的女主人抱着它感动的流泪，大雪纷飞的夜里因为有火车来了八公又在等，似乎是回光返照般的看见男主人一如从前那样从火车站里走出来张开双臂要拥抱他~其实狗狗什么都知道
"
                    2010-03-31
                ",城南草木生,你和我在一起两年，你走之后，我剩下的人生都留给你了。。。
"
                    2010-02-06
                ",饭岛蜗牛,....明早眼睛又肿了
"
                    2010-02-07
                ",゛婷滞吥偂﹏,任泪纵横。。。
"
                    2010-02-05
                ",[已注销],哭死我了~~~~（>_<)~~~~ 
"
                    2018-01-13
                ",xxxx,多年过去再回看这部影片依然会被八公纯粹的感情打动，热泪盈眶。想到那句话：狗的生命很短，人的生命很长，它在你的生命中可能只是一个片段，而你却是它的全部。而八公用它的生命诠释了对主人的爱与等待……
"
                    2018-01-23
                ",bekey,手法细腻独到，却又慢慢渗入人的情感，感动、悲痛、泪流，直至成伤。这个世上最厉害的武器，从不是伤害，而是温暖，你的心都掏空了。而我们又甘之如饴，我们终究是孤独的个体，需要爱和暖。
"
                    2010-02-23
                ",chaaaaad。,狗比人更有情意。我们若是怀念一个人，也许只有短短一段时间。
"
                    2018-02-06
                ",愿赌服输,在狗狗的世界里，认定了你，就是一生一世，泪目。
"
                    2010-02-28
                ",战国客,感动你们的是电影，还是故事本身？
"
                    2018-01-26
                ",孙行者行者孙,一个多小时的电影，哭了一个小时，只要是养过狗的人，都知道这是一种什么心情，怕狗狗死，也怕自己死，这是宠物与主人之间的缘分与羁绊……
"
                    2018-01-04
                ",橘生淮北,hachi的后半生都在等待，暴风哭泣。
"
                    2010-02-07
                ",Mr.lonely,催泪大片，排毒良品，超憨的秋田犬，还有久违的理查基尔兄
"
                    2010-02-21
                ",Jiong,所以说，与人打交道越多，就会越喜欢狗
"
                    2018-01-06
                ",快乐人生,当时看的时候哭的稀里哗啦，心里特别难过，如果那天主人回来了，一切都不会发生，多好的狗狗，舍不得
"
                    2011-08-12
                ",大头绿豆,散乱不堪，俗不可耐。如果没有那只秋田犬的表演，根本是浪费时间；即使有了它的表演，也还是浪费时间。
"
                    2017-12-20
                ",麦垄风来翠浪斜,是我至今为止看过的最动人的电影，看看八公，再看看我脚边的追着自己尾巴正欢的狗狗，嗯。。。。我还是再看一遍八公吧
